Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_12_02_A_post_6Dec12_Jaguar_12-09-19	2012-12-08	0.348152	19.7264	21.8082	25.8814	1.23681	1.68472	3.60428	5941.72	0.236119	0.148205	0.150125	0.465551	0.261066	0.235488	0.227647	0.2758	0.261081	0.235414	0.227731	0.275774	1.21603	0.727192	1.65117	0.813138	0.319906	0.358942	1822	0.34477	3482.5	4750.5	5934	10932	2.08242	40	56	73	0.0311014	0.306257	0.311471	0.100073	0.0167398	0.00356751	0.0223198	0.208471
QC_Shew_12_02_A_10Dec12_Jaguar_12-09-19	2012-12-10	0.346656	19.1516	21.199	25.1596	0.978974	1.80284	3.44842	5939.44	0.280999	0.150186	0.174655	0.394159	0.276872	0.236676	0.228052	0.2584	0.276793	0.236557	0.228074	0.258576	0.936582	0.723361	1.49178	0.463825	0.296836	0.518279	1814	0.34776	3791.25	5158	6757.5	10884	2.08472	30	43	57	0.0415288	0.31459	0.306505	0.0925211	0.0169055	0.00284822	0.0259096	0.199191
QC_Shew_12_02_pt5_A_10Dec12_Cougar_12-12-01	2012-12-10	0.319491	13.9886	15.6841	18.6735	0.842921	1.09388	4.39543	5971.57	0.430356	0.135277	0.118571	0.315796	0.268044	0.238289	0.230173	0.263494	0.298926	0.226342	0.221003	0.253729	1.21587	0.765918	1.92131	0.722479	0.534225	0.76314	2892	0.546166	3025.75	3854	5125	27716	5.42394	540	702	890	0.0864483	0.275184	0.209987	0.0475538	0.0063862	0.000974167	0.0347453	0.338721
QC_Shew_12_02_B_10Dec12_Jaguar_12-09-20	2012-12-10	0.335814	18.8138	21.1516	25.7822	1.17651	1.68628	3.74889	5943.4	0.223304	0.161533	0.174304	0.44086	0.258678	0.236274	0.229353	0.275695	0.25864	0.236116	0.229373	0.275871	0.965609	0.658493	1.51668	0.54322	0.258385	0.393356	1814	0.341359	3742	5319.5	6804.25	10884	2.07676	31	45	59	0.0322492	0.308894	0.316612	0.0974825	0.0196619	0.00578831	0.0184675	0.200845
QC_Shew_12_02_pt5_B_10Dec12_Cougar_12-12-02	2012-12-10	0.324042	21.6284	23.5601	26.7101	0.802482	1.09544	4.20509	5972.08	0.434585	0.124449	0.117734	0.323232	0.267257	0.234828	0.227791	0.270124	0.303132	0.22107	0.216933	0.258865	1.45799	0.861297	1.662	0.916816	0.526873	0.598052	2798	0.524102	3155.5	3895.5	4964	26620	5.24323	563	725	902	0.0635237	0.257438	0.213186	0.0509016	0.00875282	0.0015402	0.0287378	0.37592
QC_Shew_12_02_C_10Dec12_Jaguar_12-09-19	2012-12-10	0.348967	19.8447	22.0424	26.009	1.07436	1.84439	3.5311	5941.16	0.218335	0.150387	0.1666	0.464677	0.254647	0.232344	0.228957	0.284052	0.254519	0.232373	0.228975	0.284133	0.942632	0.723877	1.45039	0.625481	0.298382	0.343551	1759	0.328839	3779	5157	6369	10554	1.98333	31	46	60	0.023972	0.296096	0.325943	0.101857	0.0184764	0.00435854	0.0190449	0.210252
QC_Shew_12_02_pt5_C_10Dec12_Cougar_12-12-01	2012-12-10	0.317405	14.1689	15.95	19.1042	0.81989	1.0798	4.41079	5971.77	0.423278	0.125674	0.139106	0.311942	0.264536	0.238308	0.235502	0.261654	0.295161	0.227063	0.226023	0.251753	1.15383	0.826334	1.68668	0.820769	0.454661	0.667426	2997	0.653971	2926	3705	4832	28733	5.52208	575	738	925	0.0906971	0.26708	0.204504	0.0464971	0.00821355	0.0011137	0.0336895	0.348206
QC_Shew_12_02_pt5_D_10Dec12_Cougar_12-12-02	2012-12-11	0.320482	21.8604	23.8326	27.0322	0.75174	1.05419	3.86332	5971.27	0.406692	0.136314	0.135868	0.321125	0.273634	0.231046	0.228731	0.266589	0.292066	0.224378	0.222927	0.260629	1.45832	0.783761	1.57304	0.792537	0.391226	0.533772	2831	0.53012	3162	3951	4975	27571	5.31569	582	743	921	0.0722498	0.254652	0.204599	0.0474412	0.00921258	0.00177723	0.0382648	0.371804
QC_Shew_12_02_500ng_A_10Dec12_RZ12-8-01	2012-12-11	0.289186	21.6188	24.5805	30.5049	0.989406	1.00711	4.36724	14406.3	0.268021	0.108229	0.0852629	0.538487	0.235419	0.169011	0.177486	0.418084	0.248693	0.162535	0.171701	0.417071	1.31981	0.855426	2.4524	1.53954	0.533309	0.987109	3695	1.70933	1438	1691	1945	35510	4.14349	50	84	127	0	0.306759	0.256604	0.0537595	0.00546325	0.00109828	0.2196	0.156716
QC_Shew_12_02_pt5_A_10Dec12_Lynx_12-11-07	2012-12-11	0.295305	16.3523	18.6053	23.3336	2.9445	1.23309	4.77257	5971.48	0.224025	0.0985107	0.107877	0.569588	0.243744	0.211574	0.237271	0.307412	0.244437	0.210735	0.236079	0.30875	2.29171	1.2482	1.85289	3.73125	0.529595	0.515995	2716	0.551956	3476	4260	4912.5	27050	5.53133	509	765	957	0.092939	0.208835	0.223734	0.0599261	0.0123105	0.00225508	0.0203327	0.379667
QC_Shew_12_02_pt5_B_10Dec12_Lynx_12-11-08	2012-12-11	0.311612	16.0288	18.0552	22.0119	1.88567	1.1802	4.61176	5971.3	0.203338	0.0991051	0.125717	0.571841	0.238921	0.215077	0.23717	0.308832	0.238508	0.214136	0.235647	0.311709	2.09519	1.10404	4.16014	3.12908	0.680539	0.462265	2755	0.553829	3704	4444	5157	27438	5.56268	589	803	976	0.0758437	0.209235	0.231868	0.0666958	0.0127925	0.00309789	0.0133756	0.387091
QC_Shew_12_02_Run-06_10Dec12_Phoenix_12-11-06	2012-12-11	0.345533	17.9162	19.4282	22.0914	0.634186	0.937183	4.06109	3479.47	0.382631	0.174058	0.185402	0.257908	0.259081	0.242192	0.245511	0.253215	0.265211	0.240204	0.243513	0.251072	0.909137	0.630421	3.64228	0.389148	0.189404	0.305646	1874	0.566568	2487.25	3001	3559.75	18580	5.67669	647	809	1010	0.153714	0.223358	0.111249	0.0336383	0.0073197	0.00172228	0.0962325	0.372766
QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07	2012-12-11	0.296827	16.8595	19.2558	24.1662	3.69884	1.36585	4.61409	5970.36	0.217614	0.126126	0.0822018	0.574058	0.225914	0.213256	0.246162	0.314668	0.227188	0.212869	0.245884	0.314059	2.134	1.12558	4.12817	3.29249	1.39611	0.315426	2761	0.561628	3838	4836	5580	27548	5.64683	625	813	980	0.0708218	0.200523	0.244083	0.0744156	0.0136489	0.00275882	0.00860317	0.385146
QC_Shew_12_02_pt5_A_11Dec12_Cougar_12-12-01	2012-12-11	0.316589	14.1593	15.9006	19.2481	0.726164	1.07002	4.24668	5971.99	0.355855	0.147273	0.155495	0.341377	0.268087	0.232374	0.236565	0.262975	0.276293	0.229728	0.233787	0.260192	1.2346	0.79557	1.53978	0.613969	0.289657	0.461162	3030	0.555339	3112.25	3871	4999.75	29941	5.57896	595	757	944	0.110016	0.249825	0.186767	0.0470258	0.0123242	0.00260512	0.0487292	0.342707
QC_Shew_12_02_post-B_11Dec12_Lynx_12-11-08	2012-12-11	0.313432	16.1578	18.3146	22.4812	3.1596	1.18985	4.85553	5971.78	0.218527	0.102903	0.118744	0.559826	0.242308	0.214891	0.233526	0.309275	0.242536	0.214771	0.233485	0.309208	2.08396	1.00793	4.19388	3.0766	0.735379	0.344513	2758	0.550656	3797.25	4666	5423.75	27569	5.51324	605	818	987	0.0640575	0.213065	0.241213	0.0677935	0.013566	0.00275672	0.00841525	0.389133
QC_Shew_12_02_pt5_B_11Dec12_Cougar_12-12-02	2012-12-11	0.323313	22.4684	24.3725	27.4994	0.760846	1.07296	4.03623	5969.9	0.381595	0.136997	0.144168	0.337239	0.265445	0.232246	0.232741	0.269568	0.289466	0.223821	0.225026	0.261687	1.44261	0.804664	1.3778	0.854571	0.264502	0.477363	2878	0.612224	3230	3975.5	5110	27809	5.31584	593	754	929	0.078248	0.246719	0.197562	0.0486533	0.00895394	0.00165414	0.0362832	0.381927
QC_Shew_12_02_post-C_11Dec12_Lynx_12-11-07	2012-12-11	0.315671	15.863	17.9289	21.8686	3.17682	1.21134	4.73592	5971.58	0.20469	0.104067	0.114155	0.577088	0.23632	0.214482	0.236732	0.312466	0.236499	0.214355	0.236747	0.3124	2.05833	1.16645	4.21372	3.33768	0.59664	0.403498	2751	0.549995	3730.5	4643	5439	27497	5.50672	571	797	974	0.0781903	0.210496	0.238426	0.0663709	0.0125105	0.00276394	0.0149107	0.376332
QC_Shew_12_02_post-D_11Dec12_Lynx_12-11-08	2012-12-12	0.313012	16.6897	18.7724	22.5911	1.82605	1.19209	4.56915	5969.7	0.199672	0.116951	0.129459	0.553918	0.240305	0.216699	0.233971	0.309024	0.240241	0.216342	0.233332	0.310085	1.95715	1.04949	4.16944	3.06701	0.449916	0.447351	2779	0.551078	3683	4504	5438.5	27737	5.5244	605	817	991	0.0734398	0.215741	0.236183	0.0668061	0.0112846	0.00292029	0.0106356	0.38299
QC_Shew_12_02_post-E_11Dec12_Lynx_12-11-07	2012-12-12	0.304638	15.9746	18.2148	22.4659	3.27753	1.2332	4.49034	5969.8	0.186073	0.102357	0.106178	0.605392	0.230827	0.21165	0.246729	0.310794	0.230654	0.211413	0.246172	0.311761	2.20888	1.20712	4.2741	3.44746	0.727315	0.416041	2729	0.559579	3721	4630	5479	27252	5.64156	558	790	972	0.0919932	0.200866	0.232056	0.0674446	0.0118523	0.00238515	0.0159254	0.377477
QC_Shew_12_02_post-F_11Dec12_Lynx_12-11-08	2012-12-12	0.30718	16.2402	18.3742	22.1533	1.55564	1.12231	4.62549	5971.99	0.191237	0.133696	0.106204	0.568863	0.240309	0.216291	0.235148	0.308252	0.238848	0.214208	0.23186	0.315083	2.11515	1.11502	4.14472	3.13397	0.62816	0.509737	2773	0.554001	3686	4605	5390	27479	5.56234	592	813	984	0.0751847	0.208668	0.239965	0.0669238	0.0131737	0.00312966	0.0131737	0.379781
QC_Shew_12_02_Run-01_12Dec12_Phoenix_12-11-05	2012-12-12	0.320831	20.8473	22.7166	26.0894	0.680841	1.03347	4.07074	5999.39	0.327918	0.179033	0.19231	0.30074	0.253963	0.241734	0.247958	0.256345	0.254945	0.241485	0.247625	0.255945	0.862172	0.622087	2.32995	0.322472	0.206771	0.453263	3156	0.555797	2384	2954	3566.25	31515	5.59962	670	854	1088	0.143043	0.205648	0.124131	0.0353482	0.00717119	0.00190386	0.0759956	0.406759
QC_Shew_12_02_Run-02_12Dec12_Phoenix_12-11-06	2012-12-12	0.325987	19.2052	20.9528	23.9646	0.731337	1.02121	4.10288	5998.98	0.327005	0.176885	0.189376	0.306734	0.253676	0.24135	0.247203	0.257771	0.254241	0.241335	0.247035	0.257389	0.904459	0.644887	2.72055	0.306592	0.229278	0.453802	3167	0.563661	2346	2837	3414.5	31627	5.64994	654	830	1051	0.144528	0.210801	0.12619	0.0367091	0.00818921	0.00192873	0.0796788	0.391975
QC_Shew_12_02_Run-04_12Dec12_Phoenix_12-11-06	2012-12-12	0.319749	18.9524	20.6881	23.8622	0.716918	1.03098	3.98766	5999.91	0.329743	0.175763	0.185539	0.308955	0.252673	0.241553	0.247997	0.257777	0.254568	0.240943	0.247329	0.25716	0.90926	0.643451	2.91277	0.328367	0.222496	0.463485	3173	0.566305	2319	2826	3424	31606	5.64653	659	834	1055.75	0.138708	0.210118	0.126337	0.0372714	0.00787825	0.00202493	0.0772955	0.400367
QC_Shew_12_02_post-B_12Dec12_Lynx_12-11-08	2012-12-12	0.317496	16.9263	18.9537	22.8996	1.12242	1.14201	4.4805	5969.69	0.341674	0.122427	0.152198	0.383701	0.271986	0.223778	0.230324	0.273912	0.291604	0.217535	0.22376	0.267101	2.11347	0.969056	3.98005	2.99313	0.336556	0.396445	2883	0.798618	3594	4326	5117	27972	5.55971	596	813	993	0.0568783	0.236165	0.227799	0.0598098	0.0123695	0.00239525	0.0179465	0.386637
QC_Shew_12_02_Run-07_12Dec12_Phoenix_12-11-05	2012-12-12	0.195444	18.2038	20.5764	24.8092	1.15679	1.18411	5.26246	5999.52	0.760598	0.121391	0.0453699	0.0726408	0.244695	0.252996	0.252879	0.249429	0.252175	0.250765	0.250298	0.246761	1.77613	1.99502	3.7205	1.49899	1.53529	2.26023	2896	0.619933	2123.5	2767	3522	28663	5.04093	279	552	775	0.064892	0.0743816	0.113003	0.0387259	0.00743118	0.00108153	0.00254684	0.697938
QC_Shew_12_02_Run-10_12Dec12_Phoenix_12-11-06	2012-12-13	0.163231	15.5172	18.2477	22.4506	0.771367	1.01348	4.79926	5999.9	0.680742	0.206693	0.0519467	0.0606183	0.21658	0.262893	0.262945	0.257582	0.277817	0.242622	0.242443	0.237117	0.984942	1.00812	3.92415	0.813483	0.66552	2.39727	3021	0.758349	1673	2318	3058	27844	5.14977	190	333	480	0.14276	0.0413375	0.0550208	0.019717	0.00323229	0.000502801	0.00441747	0.733012
QC_Shew_12_02_post-C_14Dec12_Lynx_12-11-07	2012-12-14	0.291017	17.2511	19.5888	24.3024	1.35937	1.11472	4.57915	5971.91	0.332827	0.125869	0.150752	0.390551	0.267882	0.225514	0.230927	0.275677	0.291847	0.21782	0.222774	0.26756	2.185	0.951621	1.4604	3.02392	0.324188	0.513287	2882	0.786354	3396	4193.5	4972.75	27775	5.48331	595	820	1001	0.0511611	0.230459	0.227219	0.0583258	0.0106571	0.00234023	0.01973	0.400108
QC_Shew_12_02_5pt_C_15Dec12_Jaguar_12-09-19	2012-12-15	0.319931	17.8228	19.5065	22.6023	0.775183	1.09146	4.44505	5941.87	0.217216	0.157983	0.164417	0.460383	0.250313	0.233905	0.237872	0.27791	0.251826	0.233316	0.237311	0.277547	0.97789	0.653773	1.53635	0.6439	0.249824	0.395801	2857	0.532512	2570	3310	4107	28503	5.32644	579	729	868	0.0478546	0.21724	0.202014	0.0486265	0.00740273	0.00161387	0.029646	0.445602
QC_Shew_12_02_5pt_F_15Dec12_Jaguar_12-09-20	2012-12-15	0.315551	17.5098	19.5036	23.0457	0.841056	1.15665	4.19939	5940.18	0.2042	0.146138	0.160655	0.489007	0.236302	0.231288	0.245111	0.287299	0.239041	0.230361	0.24428	0.286318	0.998897	0.669367	1.87489	0.715869	0.285476	0.428284	3152	0.600532	2480.5	3097.5	3944.25	31399	6.01887	663	817	977	0.0418485	0.245071	0.226058	0.0545559	0.00821682	0.00245231	0.0131214	0.408675
QC_Shew_12_02_pt5_A_18Dec12_Cougar_12-12-02	2012-12-18	0.316511	21.4026	23.2902	26.3735	0.721422	1.06444	3.92785	5970.15	0.383737	0.151034	0.149207	0.316022	0.270938	0.232772	0.233291	0.262998	0.276642	0.230628	0.231526	0.261203	1.34909	0.741452	1.43106	0.763738	0.240661	0.472341	2884	0.529473	3237	3977.5	5154.75	28612	5.31598	615	786	975	0.107368	0.241297	0.184363	0.048616	0.00838809	0.00206207	0.0315951	0.376311
QC_Shew_12_02_B_19Dec12_Jaguar_12-09-20	2012-12-19	0.293114	17.0989	19.0334	22.4127	0.691629	0.923881	4.05817	5940.72	0.655661	0.0742931	0.0653144	0.204732	0.253628	0.241775	0.243893	0.260703	0.253823	0.241714	0.243855	0.260608	0.927394	0.760745	3.23322	NULL	0.509035	0.216875	3196	0.568143	2209.75	2767	3270	31950	5.68809	679	845	1030	0.0719875	0.214742	0.158498	0.0337715	0.00456964	0.00115806	0.0401565	0.475117
QC_Shew_12_02_F_19Dec12_Jaguar_12-09-20	2012-12-19	0.294717	17.1566	19.0761	22.4274	0.698601	0.957469	4.02282	5941.73	0.64166	0.0797098	0.0674658	0.211164	0.251513	0.241157	0.243446	0.263884	0.251574	0.241173	0.243388	0.263864	0.928147	0.748778	3.51637	NULL	0.515859	0.196788	3190	0.582408	2283.25	2873	3441.5	31895	5.8262	672	834	1014	0.0736166	0.220285	0.165951	0.0349585	0.00504781	0.000971939	0.0397554	0.459414
QC_Shew_12_02_pt5_a_20Dec12_Lynx_12-11-07	2012-12-20	0.278246	23.4029	28.6391	41.7282	3.38945	1.48433	3.80535	5971.38	0.365003	0.133122	0.0812968	0.420578	0.294714	0.212884	0.226175	0.266226	0.294524	0.212772	0.226077	0.266626	1.81123	0.81557	3.39046	NULL	NULL	3.36419	1209	0.250197	3689	4188	4770	12090	2.50231	767	991	1176	0.111993	0.295947	0.264103	0.0995037	0.0239868	0.00562448	0.00736146	0.191481
QC_Shew_12_02_D_20Dec12_Jaguar_12-09-20	2012-12-22	0.213034	18.2286	20.951	25.4499	0.599034	0.704271	5.34851	5940.84	0.598681	0.150496	0.0967867	0.154036	0.252869	0.253192	0.249231	0.244708	0.258536	0.253588	0.246552	0.241324	1.30407	1.08806	2.78942	1.48145	0.553981	1.07363	2293	0.423219	1822	3235	4764	22602	4.25577	262	605	893	0.0459694	0.0940625	0.175825	0.0400849	0.00645961	0.00269888	0.0892841	0.545615
QC_Shew_12_02_pt5_1_3_26Dec12_Leopard_12-11-09	2012-12-27	0.320412	22.1039	24.2474	27.9648	0.751159	0.991201	3.58304	5938.95	0.120451	0.0959504	0.629648	0.15395	0.25277	0.243352	0.245051	0.258827	0.25433	0.243521	0.24417	0.257978	0.973567	0.711495	3.07131	NULL	0.409214	0.303861	2845	0.504657	2837	3476	4207	28326	5.07724	520.25	669	823	0.0584269	0.241898	0.178917	0.0419756	0.00727247	0.00148274	0.0454353	0.424592
QC_Shew_12_02_pt5_4_28Dec12_Lynx_12-11-07	2012-12-29	0.309509	16.446	18.3065	22.1949	1.12814	1.06598	4.33812	5971.31	0.319282	0.0640275	0.0747571	0.541933	0.287588	0.222742	0.226711	0.262959	0.292174	0.221089	0.225037	0.261701	2.14281	1.06906	3.1704	NULL	6.26895	2.34383	2914	0.559096	3216.25	3868	4515	28920	5.62999	522	732	910	0.0497234	0.222614	0.212102	0.0568811	0.0112725	2.01E-03	0.0275934	0.417808
QC_Shew_12_02_pt5_7_28Dec12_Lynx_12-11-08	2012-12-29	0.323766	19.4693	22.1337	28.1644	1.50998	1.01971	4.00094	5978.5	0.28025	0.0210664	0.0194258	0.679257	0.330797	0.197746	0.200566	0.27089	0.337743	0.194753	0.197664	0.26984	1.37409	0.855226	3.12746	NULL	6.2004	0.392802	1910	0.75934	2292.5	2644	2972	18640	4.0949	95	127	159	0	0.301556	0.317758	0.106921	0.0198498	0.00434549	0.00853004	0.241041
QC_Shew_12_02_B_30Dec12_Cougar_12-12-02	2012-12-30	0.285911	24.5522	26.7205	29.9773	0.763789	1.05949	3.70198	5970.92	0.420603	0.124009	0.13567	0.319719	0.271166	0.234198	0.23621	0.258426	0.333923	0.212084	0.216278	0.237716	2.41196	0.946141	3.71714	2.8121	0.422619	0.335705	2951	0.707437	3236.5	4028	5044	26935	5.47903	415	605	797	0.0868016	0.216744	0.18682	0.0516428	0.00794505	0.00155931	0.0417672	0.40672
QC_Shew_12_02_Unionchk_31Dec12_Cougar_12-12-01	2012-12-31	0.31866	13.7419	15.2692	18.2897	0.765244	1.05206	4.1953	5971.11	0.341687	0.240117	0.13522	0.282976	0.276361	0.228267	0.234486	0.260886	0.27663	0.228133	0.234371	0.260866	1.3911	0.772773	3.15813	2.40434	0.492739	0.232585	3062	0.571946	3003.25	3686.5	4622.5	30600	5.74739	444	596	761	0.141307	0.226275	0.168725	0.0469608	0.0100654	0.00248366	0.0573856	0.346797
QC_Shew_12_02_A_31Dec12_Cougar_12-12-01	2013-01-02	0.330565	13.988	15.5418	18.4576	0.774123	1.05471	4.23794	5970.69	0.373451	0.133521	0.140053	0.352976	0.257535	0.233912	0.238885	0.269668	0.290551	0.222348	0.228536	0.258565	1.35363	0.737328	1.33012	0.754162	0.457594	0.472339	3118	0.607808	3407.5	4176	5612	29740	5.70869	339	470	611	0.12996	0.252959	0.191728	0.0512777	0.00867518	0.00195024	0.0427707	0.320679
QC_Shew_12_02_pt5_A_2Jan13_Lynx_12-11-07	2013-01-02	0.309512	16.8087	18.7643	22.7691	1.43875	1.10741	4.45136	5971.32	0.280108	0.0365412	0.0352978	0.648053	0.286191	0.221733	0.226538	0.265539	0.291806	0.21974	0.224619	0.263835	1.9929	1.0274	3.30765	NULL	6.47181	1.28094	2905	0.560304	3418	4205	4853	28784	5.64992	536	742	919	0.0584352	0.234158	0.213348	0.0608324	0.0120901	0.00218872	0.0266467	0.392301
QC_Shew_12_02_B_3Jan13_Jaguar_12-09-20	2013-01-03	0.17149	5.78245	7.79519	11.7924	0.410472	0.603404	4.10684	5940.55	0.197329	0.24503	0.272739	0.284903	0.263597	0.247351	0.244927	0.244125	0.244144	0.251446	0.252312	0.252098	0.791844	0.571712	2.40198	0.0853878	0.133036	0.790361	2526	0.482263	720	757	799	21698	3.82834	107	195	261	0.0965527	0.00308784	0.000553046	0	0	0	0.696792	0.203014
QC_Shew_12_02_pt5_a_3Jan13_Cougar_12-12-01	2013-01-03	0.310175	14.2524	15.9371	19.316	0.849347	0.967303	4.50138	5970.67	0.427892	0.132574	0.141319	0.298215	0.303528	0.220018	0.224397	0.252056	0.318698	0.215089	0.219336	0.246877	2.34652	0.926145	3.77578	2.92748	0.256484	0.299022	2925	0.566388	3086	3880	4814	28571	5.66371	491	708	915	0.0953414	0.224283	0.200903	0.0540408	0.00934514	0.00273004	0.0782962	0.33506
QC_Shew_12_02_D_3Jan13_Jaguar_12-09-20	2013-01-04	0.169158	6.28309	8.18559	12.4291	0.377709	0.533995	3.25449	5940.98	0.20481	0.24637	0.266794	0.282026	0.27363	0.242505	0.239966	0.243899	0.240709	0.251781	0.254102	0.253409	0.76568	0.568413	2.11794	0.0740853	0.14054	0.717759	2640	0.529299	728	768	811	21341	3.83084	105	219	301	0.0949815	0.00829389	0.000796589	0.00E+00	0	0	0.723912	0.172016
QC_Shew_12_02_5pt_A_4Jan13_Jaguar_12-09-19	2013-01-04	0.270496	12.5541	14.145	16.9102	0.754005	0.984853	4.20246	5939.79	0.214712	0.0240448	0.0161185	0.745124	0.255568	0.242935	0.245364	0.256134	0.254405	0.243862	0.246812	0.254922	0.972026	0.830662	3.23284	NULL	2.73692	0.377983	3214	0.580536	2662	3291	3670	31982	5.81423	654	840	1044	0.109781	0.225033	0.157151	0.0327997	0.00481521	0.00121944	0.0545932	0.414608
QC_Shew_12_02_B_6Jan13_Jaguar_12-09-20	2013-01-06	0.290763	17.443	19.3773	22.7179	0.752096	0.998141	3.99649	5940.07	0.247902	0.170354	0.199996	0.381748	0.250795	0.237439	0.239332	0.272434	0.250621	0.23733	0.239512	0.272537	0.993818	0.701376	3.95062	0.396672	0.222144	0.265954	3081	0.559522	2251	2973	3485	30788	5.63237	697	881	1068	0.0763609	0.218819	0.183838	0.0414447	0.00643108	0.00152657	0.0431662	0.428414
QC_Shew_12_02_A_6Jan13_Lynx_12-11-07	2013-01-06	0.171718	24.1758	30.035	45.772	0.993649	1.20449	4.13268	5970.03	0.680907	0.116945	0.0863779	0.115771	0.236826	0.260792	0.260911	0.241471	0.266857	0.250886	0.250157	0.232101	1.78707	1.29961	2.41911	1.54087	1.16449	1.12169	2299	0.544926	3755.5	4738	6130.5	22106	4.22709	325	610	776	0.12517	0.0603004	0.041482	0.104451	0.0113544	0.011083	0.0195874	0.626572
QC_Shew_12_02_C_6Jan13_Jaguar_12-09-19	2013-01-06	0.295399	14.4184	16.277	19.5271	0.809027	1.0373	4.1566	5941.72	0.227631	0.230769	0.168364	0.373235	0.247831	0.23675	0.240286	0.275133	0.247615	0.236853	0.240478	0.275054	1.14024	0.699246	3.74975	0.53862	0.209363	0.256544	3124	0.570413	2228	2984.5	3600.25	31212	5.70696	687	868	1054	0.0878829	0.229335	0.193067	0.0445662	0.00858644	0.00156991	0.0400167	0.394976
QC_Shew_12_02_D_6Jan13_Jaguar_12-09-20	2013-01-06	0.296613	17.1978	19.059	22.3487	0.761535	0.972722	3.96909	5940.28	0.242483	0.192656	0.177027	0.387834	0.249269	0.237552	0.24111	0.272069	0.249003	0.237376	0.241145	0.272475	1.07952	0.746849	3.82893	0.459537	0.239959	0.239792	3089	0.559264	2375	3112	3622	30855	5.63151	697	878	1066	0.0773943	0.220937	0.187198	0.0437206	0.00732458	0.0013288	0.0409658	0.421131
QC_Shew_12_02_E_6Jan13_Lynx_12-11-07	2013-01-06	0.302418	17.7664	19.9844	24.4103	1.1199	1.06095	4.28601	5971.42	0.739499	0.0259195	0.025742	0.208839	0.280542	0.220693	0.228312	0.270453	0.280621	0.220683	0.228273	0.270423	1.67913	0.961017	4.21717	NULL	3.05399	0.345895	2916	0.568671	3699	4314	4895.25	29155	5.70798	616	824	1020	0.0893157	0.219825	0.181135	0.058309	0.0122106	0.00284685	0.0102898	0.426068
QC_Shew_12_02_1_7Jan13_Cougar_12-12-01	2013-01-07	0.330545	13.6837	15.2159	18.0209	0.77079	1.12539	4.23748	5969.82	0.386249	0.144388	0.14654	0.322823	0.276618	0.230374	0.234792	0.258216	0.283546	0.227847	0.232604	0.256003	1.17628	0.794658	1.45874	0.62674	0.321008	0.468849	3030	0.562661	2954.25	3808	4982	30005	5.64972	579	744	942	0.136444	0.234761	0.182136	0.0528579	0.00943176	0.00183303	0.0664889	0.316047
QC_Shew_13_01_D_9Jan13_Jaguar_12-11-03	2013-01-10	0.2974	18.1019	20.3347	23.9939	0.73482	1.04752	3.82251	5940.15	0.301205	0.188532	0.181263	0.329	0.25772	0.242525	0.245081	0.254673	0.257554	0.24227	0.244852	0.255324	0.855358	0.667733	4.14549	0.288802	0.196441	0.332562	3122	0.585687	2503	3416	4497.5	31187	5.88142	673	841	1026	0.0880495	0.222208	0.18373	0.0547985	0.0114791	0.00272549	0.0433514	0.393658
QC_Shew_13_01_pt5_1a_11Jan13_Cougar_12-12-01	2013-01-11	0.321213	13.6841	15.2567	18.3225	0.80267	1.07705	3.87419	5969.94	0.587337	0.0590294	0.0658559	0.287778	0.272901	0.236921	0.240526	0.249652	0.27464	0.236343	0.239899	0.249118	1.22511	0.758545	2.38695	NULL	1.42233	0.558767	3153	0.567015	2703	3554	4599	31434	5.6636	408	559	712	0.101037	0.21534	0.186804	0.0591716	0.013584	0.0034994	0.0673156	0.353248
QC_Shew_13_01_pt5_1_12Jan13_Cougar_12-12-01	2013-01-12	0.317534	13.9488	15.6107	18.6693	0.772959	1.05823	3.95727	5971.08	0.459037	0.161615	0.0722864	0.307062	0.271987	0.236772	0.241074	0.250168	0.273044	0.236302	0.240682	0.249973	1.16879	0.802395	2.20789	NULL	1.11918	0.525705	3157	0.570135	2746	3593	4708	31499	5.71454	399	554	710	0.100924	0.213181	0.187212	0.0573669	0.0141909	0.00355567	0.0595574	0.364012
