Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR09	2012-11-02T09:08:48Z	0.320272	16.8133	18.8245	22.2914	0.747694	0.834899	4.09174	4799.43	0.2213	0.104023	0.0831167	0.59156	0.23356	0.333998	0.268993	0.16345	0.215916	0.129572	0.132777	0.521735	1.12502	2.00326	3.98964	0.199235	2.6911	2.19361	3376	1.10257	1188	1727	3125	10132	4.38154	582	762	974	0	0.64548	0.272996	0.0641532	0.0124358	0.00493486	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR10	2012-11-02T10:47:03Z	0.304901	17.5556	19.542	23.3901	0.67373	0.828068	4.83711	4799.41	0.260231	0.0836332	0.0777678	0.578368	0.213009	0.34479	0.27628	0.165921	0.240503	0.12414	0.126151	0.509206	1.00165	1.63621	5.51344	0.163921	2.40442	2.99053	3413	1.11613	1228	1590	3177	9508	4.50992	569	772	965	0	0.611695	0.295541	0.074674	0.0145141	0.00357594	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR11	2012-11-02T12:25:15Z	0.306742	17.5744	19.8585	24.1496	0.708554	0.804679	4.08297	4799.92	0.258205	0.103175	0.0792635	0.559357	0.214364	0.346059	0.27111	0.168467	0.23987	0.119534	0.122117	0.51848	0.936942	1.44028	6.1401	0.149346	2.09519	3.6133	3490	1.09908	1274.25	1582	3173.75	9063	4.38291	561	776	967	0	0.592409	0.311155	0.075251	0.0159991	0.00518592	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR12	2012-11-02T14:03:27Z	0.306331	17.3803	19.4149	22.7565	0.703194	0.794784	4.29452	4799.18	0.190346	0.0770112	0.132778	0.599865	0.234141	0.334608	0.264916	0.166335	0.21941	0.123537	0.132117	0.524937	1.00165	1.87402	4.86123	0.194184	2.51414	2.92364	3473	1.10877	1376	1836	3162	9604	4.34278	568	771	967	0	0.637651	0.282695	0.0628905	0.0129113	0.00385256	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR13	2012-11-02T15:41:39Z	0.31048	16.4256	18.4516	22.1729	0.804227	0.930716	4.36486	4799.21	0.226062	0.0431627	0.115066	0.615709	0.213164	0.339174	0.28291	0.164752	0.228659	0.121329	0.136533	0.513479	1.07564	2.28285	4.70578	0.275743	2.89708	2.84118	3458	1.1584	1391.25	1814	3189	10239	4.76201	591	761	970	0	0.629358	0.289091	0.0640688	0.0127942	0.00468796	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR14	2012-11-02T17:19:49Z	0.304549	16.6868	18.6911	23.0938	0.820065	0.825332	3.66104	4799.59	0.244066	0.0453786	0.11553	0.595025	0.235439	0.334124	0.26784	0.162597	0.215953	0.124679	0.13997	0.519398	1.17534	2.05986	4.4518	0.214403	2.94081	2.35269	3367	1.10947	1413	2033	3221	10399	4.64963	553	732	951	0	0.621021	0.29724	0.0623137	0.0150976	0.00432734	0	0
TCGA-AA-3666-01A-31_W_VU_20121102_A0218_5F_R_FR15	2012-11-02T18:58:01Z	0.2883	17.5231	19.7591	24.2429	0.873617	0.834335	4.67933	4799.27	0.235776	0.0585057	0.0861972	0.619521	0.262885	0.334349	0.248534	0.154232	0.208431	0.128445	0.145673	0.517451	1.08064	2.58953	4.61543	0.177605	3.15287	2.32046	3233	1.10558	1445	1908	3196	10940	4.72604	591	752	975	0	0.626691	0.303839	0.0574954	0.0095064	0.00246801	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR01	2012-12-17T16:50:30Z	0.325538	14.0886	15.7497	19.1686	0.945467	0.842945	5.36532	4799.64	0.273302	0.0774701	0.0661984	0.58303	0.258564	0.333089	0.222331	0.186016	0.242433	0.155585	0.162087	0.439895	1.71576	1.69634	4.41475	1.01416	2.55985	2.68884	3152	1.03225	1269	2427.5	3088.25	10733	4.42624	583	809	994	0	0.695798	0.275226	0.0243175	0.00409951	0.000559024	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR02	2012-12-17T18:28:42Z	0.327104	14.3205	16.1218	19.5208	0.950761	0.78129	4.64228	4799.66	0.308297	0.0824733	0.0688631	0.540367	0.266394	0.298074	0.24767	0.187862	0.254932	0.175373	0.169709	0.399986	1.79637	2.17641	3.36573	1.30406	3.1466	1.92258	3135	1.03637	1270	2485	3172.5	11290	4.84066	589	798	992	0	0.627812	0.306997	0.0565988	0.00708592	0.00150576	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR03	2012-12-17T20:06:54Z	0.324702	14.5933	16.2009	19.3902	0.936897	0.916392	4.21929	4799.79	0.307076	0.083414	0.0603915	0.549119	0.25635	0.288333	0.264934	0.190383	0.264178	0.169376	0.162153	0.404293	1.62286	2.80021	4.3302	0.916059	3.9061	2.32062	3161	1.0504	1296	2372	3113	11161	5.03948	609	811	1002	0	0.633725	0.306514	0.0524147	0.00654063	0.000806379	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR04	2012-12-17T21:45:06Z	0.328305	14.5806	16.3991	19.7184	0.93319	0.841849	4.05077	4799.8	0.310518	0.11559	0.0677302	0.506162	0.275545	0.312115	0.224522	0.187818	0.270372	0.177778	0.16905	0.3828	2.02422	1.96245	3.58941	1.21684	3.04235	2.39082	3125	1.02417	1288	2376	3075	10871	5.0464	602	797	996	0	0.688989	0.260602	0.0430503	0.00643915	0.000919879	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR05	2012-12-17T23:23:18Z	0.324324	14.2122	15.895	18.9737	0.840941	0.88707	5.33712	4799.68	0.257718	0.10024	0.134527	0.507515	0.274394	0.324233	0.219213	0.182161	0.248658	0.166878	0.173496	0.410967	1.66301	2.08911	5.54993	0.882668	3.08473	3.74589	3060	1.02911	1287	2397	2958	10508	4.82418	609	802	999	0	0.711553	0.254282	0.0305482	0.0033308	0.000285497	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR06	2012-12-18T01:01:28Z	0.323185	14.2553	16.1134	19.6662	0.849469	0.853692	4.95258	4799.01	0.275528	0.0405223	0.134057	0.549893	0.279624	0.328411	0.207843	0.184122	0.268771	0.163128	0.179306	0.388795	1.57695	1.86013	4.01134	0.84143	2.61949	2.62473	3091	1.06498	1296.5	2458	2919	10084	4.5262	617	792	971.25	0	0.683955	0.283122	0.0313368	0.00128917	0.000297501	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR07	2012-12-18T02:39:38Z	0.324035	14.4836	16.5441	20.3033	0.795985	0.844976	4.25157	4799.24	0.254182	0.0571038	0.0913474	0.597367	0.288603	0.315969	0.205475	0.189952	0.244661	0.158172	0.173498	0.423669	1.58604	1.61803	3.53646	1.08964	2.12916	2.21191	3187	1.09793	1327	2458	2927	9536	4.24569	640	816	979	0	0.678586	0.291422	0.0284186	0.00157299	0	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR08	2012-12-18T04:17:49Z	0.319057	14.8239	16.689	20.5537	0.822549	0.938079	5.72107	4799.63	0.251499	0.0549784	0.105793	0.58773	0.262188	0.334874	0.212825	0.190112	0.281092	0.151383	0.165911	0.401615	1.36382	1.84091	4.27947	0.594543	2.76417	3.03222	3183	1.0837	1311	2325	2889.5	9246	4.30706	646	837	1010	0	0.662989	0.312892	0.0228207	0.000757084	0.000540774	0	0
TCGA-AA-3672-01A-22_W_VU_20121217_A0218_7J_R_FR09	2012-12-18T05:56:01Z	0.324656	14.0378	15.871	20.1334	0.870801	0.854095	4.95527	4799.28	0.268469	0.0735662	0.0597785	0.598186	0.28217	0.324342	0.21081	0.182678	0.261187	0.156188	0.164878	0.417747	1.07502	1.62553	4.15908	0.493125	2.19685	3.06121	3159	1.07903	1197	2352	2920	9527	4.17646	624	813	981	0	0.649627	0.31395	0.0345334	0.0017844	0.000104965	0	0
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR10	2012-12-18T07:34:13Z	0.321676	13.8411	15.5116	19.246	0.817939	0.902199	4.38708	4799.4	0.236849	0.0860364	0.0699391	0.607175	0.27809	0.330851	0.204315	0.186745	0.22721	0.142546	0.155071	0.475173	1.06434	1.48245	3.94158	0.441716	1.86574	2.96363	3332	1.09997	1176	2321	2855	9522	4.4497	650	832.5	998	0	0.697332	0.271792	0.0295106	0.0010502	0.00031506	0	0
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR11	2012-12-18T09:12:25Z	0.31629	14.1365	16.0519	19.5814	0.786205	0.915347	4.83463	4798.97	0.253034	0.0711435	0.0701898	0.605633	0.26604	0.333706	0.21239	0.187864	0.234568	0.161432	0.169941	0.43406	1.12268	1.58837	4.23974	0.456704	2.31273	2.94543	3298	1.10178	1201.25	2374.5	2930	9564	4.56508	663	854	1020	0	0.695211	0.274885	0.0280217	0.00167294	0.000104559	0	0.000104559
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR12	2012-12-18T10:50:36Z	0.329543	13.6919	15.4667	18.8419	0.762611	0.837832	4.66733	4799.23	0.241791	0.079277	0.0785662	0.600366	0.25187	0.343321	0.216701	0.188108	0.208599	0.141389	0.147212	0.5028	1.13198	1.71906	4.02352	0.655274	2.339	2.31864	3268	1.09069	1157	2300.5	2928.25	9762	4.39602	647	843	1027	0	0.683057	0.283548	0.0293997	0.00358533	0.000409752	0	0
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR13	2012-12-18T12:28:48Z	0.323341	14.2226	16.0459	19.3182	0.769717	0.75685	4.36728	4799.55	0.243529	0.09528	0.0680639	0.593127	0.265045	0.330992	0.217405	0.186558	0.224478	0.138964	0.144086	0.492472	1.14689	1.72253	4.52418	0.519918	2.4659	2.90725	3294	1.08722	1199.25	2308	2920.75	9541	4.29253	648	836	1020	0	0.680746	0.279426	0.0363694	0.00272508	0.000733676	0	0
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR14	2012-12-18T14:07:00Z	0.321705	14.0277	16.0466	19.42	0.746406	0.884168	4.9702	4799.21	0.259519	0.0809279	0.0687271	0.590826	0.25795	0.341052	0.213284	0.187714	0.259936	0.163386	0.168097	0.40858	1.27578	1.70734	4.58217	0.66782	2.37473	3.05276	3210	1.07646	1214	2299	2916.25	9804	4.28281	624	824.5	1015	0	0.644839	0.306202	0.0447776	0.00387597	0.000305998	0	0
TCGA-AA-3672-01A-22_W_VU_20121218_A0218_7J_R_FR15	2012-12-18T15:45:12Z	0.317291	13.9639	15.7171	19.3014	0.735424	0.829269	4.55256	4799.8	0.251638	0.0976212	0.0673452	0.583395	0.224489	0.353531	0.225682	0.196298	0.283255	0.15574	0.158	0.403006	1.14412	1.66509	3.94625	0.562279	2.08875	2.88254	3307	1.07793	1256	2254	2842	8976	4.34825	661	855	1026	0	0.713124	0.269942	0.0149287	0.0013369	0.000668449	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR01	2012-10-18T05:36:16Z	0.323001	17.2664	19.0385	22.4169	0.782083	0.995404	4.03151	4799.69	0.266333	0.0813704	0.112395	0.539902	0.27087	0.323662	0.235581	0.169887	0.204237	0.13597	0.14195	0.517843	1.08334	1.4133	4.97899	0.50436	2.24038	3.48922	3070	1.05598	1550.5	2515.5	3127.75	10195	4.42719	513.5	668	877	0	0.660226	0.287592	0.0476704	0.00392349	0.000588524	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR02	2012-10-18T07:14:28Z	0.309519	17.4076	19.4834	23.8184	0.863045	0.83335	4.33809	4799.64	0.287011	0.068704	0.124964	0.519321	0.263963	0.318588	0.254845	0.162605	0.215817	0.136601	0.142256	0.505327	1.1342	2.00292	5.35078	0.400504	2.49236	3.82798	3100	1.06493	1207	2376	3238.25	11030	4.78075	536	713	886	0	0.627652	0.296374	0.0646419	0.0099728	0.00135993	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR03	2012-10-18T08:52:40Z	0.312171	17.9597	20.0552	24.0431	0.859417	0.926775	3.84264	4800.18	0.156216	0.162047	0.0688012	0.612935	0.255599	0.324599	0.258307	0.161496	0.210873	0.139991	0.143678	0.505457	1.26328	1.29235	3.81654	0.505193	2.18867	2.51868	3121	1.06541	1377	2304	3241	11010	4.56426	536	719	887	0	0.628701	0.316258	0.0503179	0.00408719	0.000635786	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR04	2012-10-18T10:30:52Z	0.315583	17.4026	19.3858	22.8891	0.80107	0.798468	4.9954	4800.07	0.146929	0.141486	0.0872488	0.624336	0.270433	0.314783	0.248969	0.165814	0.198733	0.134076	0.134547	0.532644	1.07362	1.56074	4.42202	0.583815	2.03565	2.93169	3280	1.08666	1260	2149.5	3136.5	10441	4.56029	553	740	915	0	0.652332	0.299971	0.0432909	0.00354372	0.000861986	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR05	2012-10-18T12:09:04Z	0.315799	17.6349	19.4908	22.8865	0.856698	1.02506	4.08977	4799.08	0.166825	0.155519	0.0506663	0.62699	0.250846	0.325881	0.257584	0.16569	0.203449	0.139126	0.138383	0.519042	1.19153	1.59119	3.79728	0.613092	2.1348	2.65416	3218	1.08219	1405.25	2461	3231.75	10874	4.7769	547.25	726	909	0	0.631506	0.291429	0.0656612	0.0102078	0.00110355	0	9.20E-05
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR06	2012-10-18T13:47:16Z	0.315093	17.7364	19.8358	23.9696	0.855957	0.910261	4.61341	4799.03	0.169072	0.0508441	0.162458	0.617625	0.229651	0.320612	0.277313	0.172425	0.205214	0.141864	0.140241	0.512682	1.30687	1.13192	4.02244	0.764219	2.14954	2.67724	3163	1.08983	1368	2238	3259	10800	4.69616	555	724	919	0	0.641852	0.30963	0.0433333	0.00472222	0.000462963	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR07	2012-10-18T15:25:28Z	0.317316	17.4854	19.4753	23.1482	0.808129	0.90418	4.11524	4799.44	0.161344	0.035169	0.168927	0.634559	0.261909	0.322964	0.241144	0.173984	0.193522	0.131783	0.133528	0.541167	1.01806	1.10678	4.37296	0.64415	1.77258	3.03808	3487	1.10258	1872.5	2595	3083	10031	4.7452	546	731	922	0	0.667531	0.289303	0.0374838	0.00448609	0.00119629	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR08	2012-10-18T17:03:40Z	0.323046	17.5926	19.435	23.075	0.766246	0.877489	4.00075	4800.21	0.199005	0.077831	0.139023	0.584141	0.225946	0.332401	0.277088	0.164564	0.211057	0.136684	0.134715	0.517544	1.16868	1.35237	3.81567	0.594237	2.17556	2.39328	3230	1.09163	1334.25	2237	3268	10336	4.51168	529	708	893	0	0.648607	0.277477	0.0651122	0.00783669	0.000967492	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR09	2012-10-18T18:41:53Z	0.319325	17.8968	19.9577	23.5908	0.798412	1.09654	4.60695	4800.05	0.20566	0.0626373	0.131552	0.60015	0.213821	0.326636	0.282222	0.17732	0.217213	0.136087	0.134055	0.512645	1.1378	1.27998	4.13878	0.700306	2.31762	2.58958	3182	1.07853	1406.25	2422.5	3220.5	10541	4.66566	534	708	893	0	0.63068	0.314012	0.0506593	0.0035101	0.00113841	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR10	2012-10-18T20:20:05Z	0.317652	17.6606	19.5074	23.1282	0.835433	0.827615	4.56929	4800.11	0.223969	0.095951	0.100688	0.579391	0.215531	0.337103	0.270897	0.176469	0.223408	0.128464	0.128352	0.519776	1.1585	1.23463	4.17049	0.546007	2.15258	2.6586	3342	1.09734	1523.25	2309	3158	9778	4.39383	541	722.5	908	0	0.654326	0.286664	0.0511352	0.00705666	0.000818163	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR11	2012-10-18T21:58:17Z	0.311996	17.2472	19.2658	23.0529	0.803942	1.01545	3.92742	4799.91	0.215366	0.0544748	0.130901	0.599259	0.2209	0.335866	0.273807	0.169427	0.222963	0.124658	0.134208	0.518171	1.04024	1.36827	3.57943	0.344931	1.97355	2.31003	3356	1.07938	1810	2462.5	3085	9670	4.39394	492	699	887	0.000103413	0.639917	0.301241	0.0534643	0.00444674	0.000827301	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR12	2012-10-18T23:36:31Z	0.305902	17.8083	19.8043	24.0744	0.763577	0.993136	4.80667	4799.82	0.213798	0.054892	0.104728	0.626582	0.197343	0.344056	0.286324	0.172276	0.234958	0.126699	0.136113	0.50223	1.10453	1.23232	3.72715	0.605395	1.9071	2.68442	3308	1.12666	1525.5	2247	3159	9709	4.43223	495	682	884	0	0.675353	0.274076	0.0402719	0.00916675	0.00113297	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR13	2012-10-19T01:14:43Z	0.305602	17.0701	19.1362	22.8333	0.846919	1.01957	4.3217	4799.19	0.242175	0.0340895	0.0933526	0.630383	0.210216	0.337483	0.283742	0.16856	0.229521	0.125191	0.140393	0.504895	1.16947	1.71856	4.73205	0.455422	2.21295	2.85419	3268	1.10667	1623.75	2342	3175	10085	4.64832	490	682	889	0	0.654536	0.286862	0.0498761	0.00813089	0.000594943	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR14	2012-10-19T02:52:54Z	0.297241	17.0792	19.0971	22.5535	0.835342	0.873602	4.79587	4799.71	0.256698	0.0212056	0.0991951	0.622901	0.25217	0.312618	0.262981	0.172232	0.211105	0.125072	0.139046	0.524777	1.1324	1.18507	4.91233	0.582286	2.03101	3.56064	3262	1.09317	1626.5	2491.5	3180.25	10039	4.69634	508	691	892	0	0.678255	0.281303	0.034366	0.00557824	0.000498058	0	0
TCGA-AA-3684-01A-31_W_VU_20121018_A0218_4H_R_FR15	2012-10-19T04:31:08Z	0.30972	17.6171	19.7488	23.4437	0.911523	0.913717	4.99721	4799.5	0.250431	0.055893	0.0930135	0.600662	0.270195	0.309119	0.256707	0.163979	0.206151	0.130964	0.139536	0.523349	1.0261	1.7576	4.24329	0.555292	2.13251	3.14028	3233	1.07078	1306	2587	3193	10432	4.55487	519	697	899	0	0.69143	0.263708	0.0398773	0.0048888	9.59E-05	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR01	2013-01-31T06:19:52Z	0.303768	15.7349	17.3752	20.4936	0.787179	0.892285	4.9004	4799.89	0.376798	0.0619241	0.0651403	0.496137	0.19617	0.321358	0.296476	0.185997	0.336778	0.101275	0.100473	0.461474	0.885234	1.12484	4.99827	0.238952	0.754541	4.60535	3755	1.13932	975	1181	3207	7802	4.7816	415	641.5	848	0	0.522174	0.397975	0.0665214	0.0112792	0.00205076	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR02	2013-01-31T07:58:04Z	0.314646	15.5884	17.2689	20.7264	0.717762	0.769095	4.74323	4799.71	0.362113	0.0849236	0.0631279	0.489835	0.195704	0.331884	0.285775	0.186636	0.320471	0.104226	0.103938	0.471365	0.825542	0.971248	7.02191	0.160698	0.751962	5.86327	3803	1.14407	984	1198	3189	8562	4.93161	475.25	672	847	0	0.559332	0.371876	0.058748	0.00782527	0.00210231	0	0.000116795
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR03	2013-01-31T09:36:16Z	0.311422	15.4913	17.2724	20.8639	0.707954	0.855033	4.77188	4799.52	0.336792	0.0634481	0.0957237	0.504036	0.196296	0.373284	0.243611	0.186809	0.289623	0.101283	0.109314	0.49978	0.876211	0.977534	4.42229	0.37251	0.828273	3.60884	3798	1.14619	995	1285.5	3066	8291	4.64507	469	662	830	0	0.557351	0.380171	0.05512	0.00542757	0.0019298	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR04	2013-01-31T11:14:26Z	0.31186	15.4457	16.8822	20.3684	0.791333	0.89797	4.40442	4799.46	0.331253	0.0648695	0.0933428	0.510534	0.213215	0.367687	0.232043	0.187055	0.258539	0.105673	0.113282	0.522506	0.907415	1.21245	4.04512	0.293572	0.838213	3.80291	3764	1.14583	1033.75	1341	3033.25	8010	4.39996	410	640	828	0	0.56417	0.37166	0.0559301	0.00686642	0.00137328	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR05	2013-01-31T12:52:38Z	0.302258	15.0305	16.6197	19.6002	0.849111	0.932128	4.10656	4799.14	0.346731	0.0504236	0.0770059	0.525839	0.206732	0.367211	0.238354	0.187703	0.275519	0.105773	0.11342	0.505288	0.843206	1.28362	4.48511	0.30768	0.782901	3.95835	3783	1.14292	1026	1284	3009	7927	4.42354	352	604	815.5	0	0.571717	0.37202	0.050082	0.00466759	0.00151381	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR06	2013-01-31T14:30:50Z	0.317013	15.9684	17.7645	21.1328	0.880073	0.894932	5.01857	4799.16	0.339021	0.0538555	0.0769549	0.530169	0.225472	0.355068	0.233234	0.186226	0.268001	0.103826	0.108026	0.520147	0.974829	1.32964	4.69588	0.368333	1.15082	3.85859	3738	1.14491	1037	1776.5	2915.75	8088	4.5408	430	636	809	0	0.587537	0.345326	0.0605836	0.00544016	0.00111276	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR07	2013-01-31T16:09:02Z	0.322834	15.7388	17.5549	21.1622	0.714862	0.80883	3.46362	4799.42	0.28329	0.0946796	0.0746651	0.547365	0.269804	0.328249	0.222692	0.179255	0.244412	0.118991	0.116782	0.519816	1.14046	1.36707	3.76383	0.511448	1.37286	2.91516	3573	1.14533	1089	2455	3062	8921	4.24877	460	633	789	0	0.615178	0.346598	0.0334043	0.00336285	0.00145724	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR08	2013-01-31T17:47:14Z	0.326778	15.8852	17.8134	21.5425	0.670216	0.78948	3.59206	4799.62	0.317865	0.0879844	0.0872551	0.506895	0.217019	0.357886	0.237143	0.187953	0.259551	0.105184	0.1055	0.529765	1.02606	1.3725	3.69369	0.445034	1.16383	2.78749	3763	1.13926	1046	1640	2839	7017	3.98318	451	652	793	0	0.593131	0.361123	0.039048	0.00541542	0.0012826	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR09	2013-01-31T19:25:29Z	0.296875	14.8805	16.2992	19.3343	0.971761	0.889314	3.92876	4799.15	0.385896	0.0752565	0.0469621	0.491885	0.207162	0.349309	0.246051	0.197478	0.311205	0.0897257	0.0883025	0.510767	0.866403	1.17612	4.27776	0.402249	0.798625	3.57046	3949	1.1346	1020	1274	2715	6080	4.2913	287	542	787	0	0.550822	0.380428	0.059375	0.00740132	0.00197368	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR11	2013-01-31T22:41:53Z	0.280321	15.1064	16.6767	19.0736	1.13366	1.09165	3.48759	4798.94	0.417226	0.0734622	0.0823386	0.426973	0.21116	0.319962	0.269009	0.199869	0.349861	0.0943587	0.0819234	0.473857	0.8141	0.86093	4.3375	0.31225	0.604865	3.41326	3959	1.11707	959.5	1151	2311	5351	3.84007	245	354	618	0	0.591665	0.361428	0.0409269	0.00411138	0.00168193	0	0.000186881
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR12	2013-02-01T00:20:03Z	0.319495	16.12	17.6278	20.9883	0.681124	0.797923	4.8264	4799.83	0.308794	0.0967429	0.0848711	0.509593	0.201626	0.356841	0.254767	0.186766	0.308604	0.0949171	0.0969362	0.499543	0.87677	1.19891	4.74363	0.292755	1.08955	3.8674	3737	1.12157	1039	1254	2850	6576	4.06331	405	636	793	0	0.619526	0.338047	0.0372567	0.0038017	0.00136861	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR13	2013-02-01T01:58:15Z	0.317011	16.5082	18.2956	21.7096	0.750421	0.946546	3.63793	4799.78	0.279708	0.0528666	0.110107	0.557318	0.194302	0.363599	0.263934	0.178165	0.291017	0.104547	0.112329	0.492107	0.917393	1.61534	5.5219	0.350668	1.50802	4.48063	3599	1.13036	1046	1354	3085.5	8271	4.6146	446.5	653	832.5	0	0.619756	0.337807	0.0374804	0.00386894	0.00108814	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR14	2013-02-01T03:36:27Z	0.314194	16.4903	18.3296	21.9304	0.80967	0.971671	4.31213	4799.53	0.287813	0.0429251	0.104122	0.565139	0.201131	0.360926	0.257944	0.179999	0.295579	0.101222	0.112641	0.490558	0.93585	1.77956	5.1592	0.357676	1.55461	4.48222	3651	1.13243	1081	1454	3033.5	8377	4.77967	468	660	828	0	0.615853	0.337591	0.0432136	0.00250686	0.000835621	0	0
TCGA-AA-3695-01A-22_W_VU_20130131_A0218_9I_R_FR15	2013-02-01T05:14:39Z	0.318657	16.9134	18.7944	22.2638	0.750463	0.814091	4.25566	4799.93	0.30638	0.0459603	0.1122	0.53546	0.204361	0.362886	0.250409	0.182344	0.272283	0.103378	0.115562	0.508778	0.95564	1.36169	4.35786	0.391426	1.21585	4.12976	3723	1.13476	1053	1440	2964	7745	4.67682	472	664	840	0	0.580374	0.358683	0.0510006	0.0091672	0.000774693	0	0
TCGA-AA-3695-01A-22_W_VU_20130201_A0218_9I_R_FR10	2013-02-01T13:25:32Z	0.328212	16.2537	17.9082	21.4589	0.740835	0.856334	4.09114	4799.58	0.277603	0.100342	0.0909293	0.531126	0.197583	0.367551	0.251005	0.183862	0.279232	0.102076	0.103539	0.515153	0.859422	1.10102	5.15769	0.427882	0.908358	4.30965	3718	1.1315	1030.25	1319.5	2951.75	7681	4.47424	477	670	831	0	0.589376	0.359979	0.0466085	0.00364536	0.000390574	0	0
TCGA-AA-3710-01A-22_W_VU_20120827_A0218_2H_R_FR01	2012-08-27T05:56:28Z	0.28253	10.2229	11.551	14.1773	0.936697	1.0254	3.54075	4799.53	0.289461	0.0548363	0.0614719	0.594231	0.267454	0.302321	0.257832	0.172394	0.205872	0.114045	0.109754	0.570329	1.56084	2.23055	3.13201	0.621652	1.96867	2.43661	2895	0.91004	1569	2039	3136	8838	4.6316	287	412	589	0	0.568681	0.333333	0.0790903	0.0149355	0.00396017	0	0
